Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0645	0.0231	891	YER164W	CHD1
0.0645	0.0207	5793	YPL187W	MF(ALPHA)1
0.0643	0.0358	750	YER019W	ISC1
0.0640	0.0238	3364	YJL123C	MTC1
0.0637	0.0235	5407	YOR195W	SLK19
0.0637	0.0318	1296	YIL111W	COX5B
0.0637	0.0245	3227	YGR283C	YGR283C
0.0632	0.0303	4282	YML120C	NDI1
0.0631	0.0295	1726	YKR106W	GEX2
0.0629	0.0260	5153	YOL104C	NDJ1
0.0628	0.0327	4365	YMR072W	ABF2
0.0627	0.0322	3440	YJL199C	MBB1
0.0626	0.0303	169	YBL081W	YBL081W
0.0624	0.0286	1244	YIL057C	RGI2
0.0624	0.0277	2141	YDR014W	RAD61
0.0624	0.0232	653	YCR106W	RDS1
0.0621	0.0300	475	YBR281C	DUG2
0.0619	0.0286	3542	YJR080C	AIM24
0.0619	0.0261	3088	YGR143W	SKN1
0.0617	0.0251	314	YBR120C	CBP6
0.0615	0.0216	4578	YMR276W	DSK2
0.0615	0.0253	4483	YMR182C	RGM1
0.0612	0.0363	6017	YPR131C	NAT3
0.0612	0.0242	5104	YOL054W	PSH1
0.0612	0.0302	1512	YKL114C	APN1
0.0612	0.0227	216	YBR020W	GAL1
0.0609	0.0209	77	YAR035W	YAT1
0.0609	0.0295	4509	YMR207C	HFA1
0.0608	0.0302	4585	YMR283C	RIT1
0.0605	0.0239	5066	YOL017W	ESC8
0.0604	0.0311	2530	YDR403W	DIT1
0.0604	0.0277	1071	YHR104W	GRE3
0.0603	0.0347	1920	YDL042C	SIR2
0.0603	0.0408	6087	YPR201W	ARR3
0.0602	0.0255	1613	YKL218C	SRY1
0.0601	0.0325	4077	YLR386W	VAC14
0.0601	0.0290	1014	YHR047C	AAP1
0.0600	0.0380	2900	YGL219C	MDM34
0.0600	0.0225	3274	YJL030W	MAD2
0.0598	0.0239	1260	YIL073C	SPO22
0.0597	0.0318	1042	YHR075C	PPE1
0.0597	0.0195	4565	YMR263W	SAP30
0.0596	0.0264	848	YER119C	AVT6
0.0594	0.0250	5076	YOL027C	MDM38
0.0594	0.0212	776	YER045C	ACA1
0.0594	0.0239	2943	YGL261C	PAU11
0.0591	0.0346	4754	YNL121C	TOM70
0.0591	0.0247	1222	YIL035C	CKA1
0.0591	0.0254	5787	YPL181W	CTI6
0.0587	0.0288	480	YBR286W	APE3
0.0586	0.0208	5939	YPR052C	NHP6A
0.0586	0.0233	4665	YNL031C	HHT2
0.0586	0.0273	2741	YGL060W	YBP2
0.0580	0.0236	5957	YPR070W	MED1
0.0579	0.0328	3671	YLL049W	LDB18
0.0579	0.0273	5768	YPL162C	YPL162C
0.0579	0.0249	5919	YPR032W	SRO7
0.0579	0.0232	3915	YLR226W	BUR2
0.0578	0.0289	367	YBR173C	UMP1
0.0578	0.0283	4769	YNL136W	EAF7
0.0577	0.0319	383	YBR189W	RPS9B
0.0576	0.0212	15	YAL017W	PSK1
0.0576	0.0204	4436	YMR139W	RIM11
0.0575	0.0334	808	YER077C	MRX1
0.0575	0.0295	5301	YOR089C	VPS21
0.0575	0.0277	3405	YJL164C	TPK1
0.0574	0.0388	5581	YOR369C	RPS12
0.0574	0.0234	5094	YOL045W	PSK2
0.0574	0.0326	4810	YNL177C	MRPL22
0.0573	0.0250	1168	YHR200W	RPN10
0.0573	0.0233	2133	YDR006C	SOK1
0.0572	0.0353	2537	YDR410C	STE14
0.0570	0.0298	675	YEL020C	PXP1
0.0569	0.0225	2193	YDR066C	RTR2
0.0567	0.0314	5876	YPL270W	MDL2
0.0566	0.0230	2715	YGL033W	HOP2
0.0566	0.0274	3428	YJL187C	SWE1
0.0566	0.0289	3685	YLL063C	AYT1
0.0565	0.0282	1847	YFR055W	IRC7
0.0564	0.0278	4058	YLR367W	RPS22B
0.0564	0.0256	1178	YHR210C	YHR210C
0.0563	0.0242	5163	YOL114C	PTH4
0.0562	0.0237	2766	YGL085W	LCL3
0.0561	0.0220	3286	YJL043W	YJL043W
0.0558	0.0280	5636	YPL030W	TRM44
0.0557	0.0229	2747	YGL066W	SGF73
0.0556	0.0323	364	YBR170C	NPL4
0.0556	0.0270	2637	YDR511W	SDH7
0.0555	0.0258	2276	YDR150W	NUM1
0.0555	0.0184	871	YER143W	DDI1
0.0553	0.0179	3348	YJL105W	SET4
0.0552	0.0247	3869	YLR180W	SAM1
0.0552	0.0290	1080	YHR113W	APE4
0.0551	0.0230	5536	YOR324C	FRT1
0.0550	0.0235	254	YBR058C	UBP14
0.0548	0.0186	721	YEL066W	HPA3
0.0547	0.0243	1298	YIL113W	SDP1
0.0547	0.0334	3062	YGR117C	YGR117C
0.0547	0.0188	412	YBR218C	PYC2
0.0545	0.0329	4116	YLR426W	TDA5
0.0545	0.0211	3865	YLR176C	RFX1
0.0544	0.0246	3670	YLL048C	YBT1
0.0544	0.0229	5219	YOR005C	DNL4
0.0544	0.0193	2608	YDR482C	CWC21
0.0543	0.0303	1424	YKL026C	GPX1
0.0543	0.0210	1937	YDL059C	RAD59
0.0541	0.0414	4772	YNL139C	THO2
0.0540	0.0257	4258	YML099C	ARG81
0.0539	0.0229	3154	YGR209C	TRX2
0.0538	0.0213	5583	YOR371C	GPB1
0.0538	0.0217	3962	YLR273C	PIG1
0.0537	0.0370	104	YBL016W	FUS3
0.0537	0.0325	633	YCR085W	YCR085W
0.0537	0.0199	4052	YLR361C	DCR2
0.0536	0.0247	51	YAL055W	PEX22
0.0536	0.0237	438	YBR244W	GPX2
0.0536	0.0275	297	YBR103W	SIF2
0.0535	0.0310	4648	YNL014W	HEF3
0.0535	0.0252	409	YBR215W	HPC2
0.0533	0.0208	5443	YOR231W	MKK1
0.0532	0.0291	6229	YPL096C-A	ERI1
0.0532	0.0237	5627	YPL021W	ECM23
0.0532	0.0250	4455	YMR157C	AIM36
0.0531	0.0301	490	YBR296C	PHO89
0.0530	0.0255	709	YEL054C	RPL12A
0.0530	0.0393	4174	YML014W	TRM9
0.0530	0.0309	6021	YPR135W	CTF4
0.0530	0.0291	4962	YNL329C	PEX6
0.0530	0.0295	6086	YPR200C	ARR2
0.0528	0.0356	5410	YOR198C	BFR1
0.0528	0.0225	2770	YGL089C	MF(ALPHA)2
0.0528	0.0245	4441	YMR144W	FDO1
0.0528	0.0288	5144	YOL095C	HMI1
0.0527	0.0287	3883	YLR194C	NCW2
0.0527	0.0267	1548	YKL150W	MCR1
0.0526	0.0339	1077	YHR110W	ERP5
0.0525	0.0276	2443	YDR316W	OMS1
0.0524	0.0246	5420	YOR208W	PTP2
0.0524	0.0281	5863	YPL257W	YPL257W
0.0523	0.0348	3768	YLR079W	SIC1
0.0522	0.0238	5808	YPL202C	AFT2
0.0521	0.0302	3979	YLR289W	GUF1
0.0520	0.0285	924	YHL007C	STE20
0.0519	0.0302	1564	YKL167C	MRP49
0.0516	0.0311	2403	YDR276C	PMP3
0.0516	0.0291	4723	YNL090W	RHO2
0.0513	0.0211	629	YCR081W	SRB8
0.0513	0.0184	3581	YJR119C	JHD2
0.0511	0.0392	357	YBR163W	EXO5
0.0510	0.0172	5818	YPL212C	PUS1
0.0510	0.0281	276	YBR081C	SPT7
0.0510	0.0291	5020	YNR048W	YNR048W
0.0509	0.0194	5910	YPR023C	EAF3
0.0509	0.0239	4400	YMR105C	PGM2
0.0509	0.0215	3390	YJL149W	DAS1
0.0509	0.0213	1175	YHR207C	SET5
0.0508	0.0305	5390	YOR178C	GAC1
0.0508	0.0273	5156	YOL107W	YOL107W
0.0508	0.0279	1079	YHR112C	YHR112C
0.0508	0.0272	2366	YDR239C	YDR239C
0.0507	0.0259	3518	YJR056C	YJR056C
0.0505	0.0265	5229	YOR015W	YOR015W
0.0504	0.0214	3451	YJL210W	PEX2
0.0504	0.0308	548	YCL064C	CHA1
0.0504	0.0231	4659	YNL025C	SSN8
0.0503	0.0281	5194	YOL145C	CTR9
0.0503	0.0219	5003	YNR031C	SSK2
0.0503	0.0305	4573	YMR271C	URA10
0.0502	0.0304	323	YBR129C	OPY1
0.0502	0.0196	2281	YDR155C	CPR1
0.0501	0.0300	177	YBL089W	AVT5
0.0501	0.0230	5747	YPL141C	FRK1
0.0501	0.0244	4454	YMR156C	TPP1
0.0501	0.0252	2277	YDR151C	CTH1
0.0499	0.0216	1465	YKL067W	YNK1
0.0499	0.0299	1380	YIR024C	INA22
0.0499	0.0250	2061	YDL182W	LYS20
0.0498	0.0284	2116	YDL237W	AIM6
0.0498	0.0229	5593	YOR381W	FRE3
0.0497	0.0210	5006	YNR034W	SOL1
0.0496	0.0265	4166	YML009C	MRPL39
0.0495	0.0251	3797	YLR108C	YLR108C
0.0494	0.0243	4453	YMR155W	YMR155W
0.0494	0.0304	404	YBR210W	ERV15
0.0494	0.0237	4072	YLR381W	CTF3
0.0493	0.0295	1519	YKL121W	DGR2
0.0492	0.0284	3770	YLR081W	GAL2
0.0492	0.0235	5592	YOR380W	RDR1
0.0488	0.0234	5789	YPL183C	RTT10
0.0487	0.0272	4824	YNL191W	DUG3
0.0487	0.0311	4417	YMR121C	RPL15B
0.0486	0.0352	2253	YDR126W	SWF1
0.0485	0.0305	2626	YDR500C	RPL37B
0.0484	0.0224	2505	YDR378C	LSM6
0.0483	0.0217	1489	YKL091C	YKL091C
0.0483	0.0251	429	YBR235W	VHC1
0.0482	0.0293	1144	YHR176W	FMO1
0.0481	0.0222	1609	YKL214C	YRA2
0.0479	0.0282	3119	YGR174C	CBP4
0.0478	0.0238	5177	YOL128C	YGK3
0.0477	0.0295	959	YHL042W	YHL042W
0.0477	0.0305	3793	YLR104W	LCL2
0.0477	0.0268	1100	YHR133C	NSG1
0.0473	0.0232	572	YCR016W	YCR016W
0.0473	0.0248	4704	YNL071W	LAT1
0.0472	0.0294	5057	YOL008W	COQ10
0.0471	0.0227	5354	YOR142W	LSC1
0.0471	0.0261	1101	YHR134W	WSS1
0.0470	0.0222	406	YBR212W	NGR1
0.0468	0.0260	5239	YOR025W	HST3
0.0468	0.0254	4692	YNL058C	YNL058C
0.0467	0.0284	3314	YJL071W	ARG2
0.0466	0.0232	4756	YNL123W	NMA111
0.0465	0.0309	4238	YML080W	DUS1
0.0465	0.0229	858	YER129W	SAK1
0.0464	0.0242	5812	YPL206C	PGC1
0.0463	0.0285	847	YER118C	SHO1
0.0463	0.0310	2008	YDL130W	RPP1B
0.0461	0.0209	5454	YOR243C	PUS7
0.0459	0.0243	3491	YJR025C	BNA1
0.0457	0.0304	4182	YML022W	APT1
0.0457	0.0238	5756	YPL150W	YPL150W
0.0456	0.0277	3998	YLR308W	CDA2
0.0456	0.0167	470	YBR276C	PPS1
0.0455	0.0216	5772	YPL166W	ATG29
0.0455	0.0213	3341	YJL098W	SAP185
0.0454	0.0331	3828	YLR139C	SLS1
0.0453	0.0227	3654	YLL032C	YLL032C
0.0452	0.0305	4879	YNL246W	VPS75
0.0452	0.0260	4009	YLR318W	EST2
0.0449	0.0239	4501	YMR199W	CLN1
0.0448	0.0338	343	YBR149W	ARA1
0.0448	0.0307	5635	YPL029W	SUV3
0.0446	0.0316	1195	YIL008W	URM1
0.0446	0.0238	2146	YDR019C	GCV1
0.0446	0.0257	6115	YDR363W-A	SEM1
0.0446	0.0267	4488	YMR187C	YMR187C
0.0446	0.0267	5502	YOR291W	YPK9
0.0446	0.0234	421	YBR227C	MCX1
0.0445	0.0341	2252	YDR125C	ECM18
0.0444	0.0231	3292	YJL049W	CHM7
0.0443	0.0235	3512	YJR050W	ISY1
0.0443	0.0204	1054	YHR087W	RTC3
0.0443	0.0328	4061	YLR370C	ARC18
0.0443	0.0219	4176	YML016C	PPZ1
0.0441	0.0250	504	YCL010C	SGF29
0.0441	0.0256	3515	YJR053W	BFA1
0.0441	0.0225	717	YEL062W	NPR2
0.0440	0.0218	5385	YOR173W	DCS2
0.0440	0.0248	4886	YNL253W	TEX1
0.0438	0.0292	5666	YPL060W	MFM1
0.0438	0.0262	194	YBL106C	SRO77
0.0438	0.0241	5162	YOL113W	SKM1
0.0438	0.0278	2098	YDL219W	DTD1
0.0437	0.0266	3753	YLR064W	PER33
0.0436	0.0352	583	YCR025C	YCR025C
0.0436	0.0285	3506	YJR044C	VPS55
0.0435	0.0293	1912	YDL033C	SLM3
0.0435	0.0288	5206	YOL158C	ENB1
0.0432	0.0271	5001	YNR029C	YNR029C
0.0432	0.0285	1192	YIL005W	EPS1
0.0431	0.0332	503	YCL009C	ILV6
0.0431	0.0276	5507	YOR296W	YOR296W
0.0431	0.0264	2682	YFR024C-A	LSB3
0.0430	0.0253	1072	YHR105W	YPT35
0.0428	0.0307	789	YER058W	PET117
0.0428	0.0265	101	YBL013W	FMT1
0.0427	0.0276	4253	YML095C	RAD10
0.0427	0.0224	1582	YKL185W	ASH1
0.0427	0.0273	4171	YML012W	ERV25
0.0426	0.0306	5850	YPL244C	HUT1
0.0425	0.0306	5477	YOR266W	PNT1
0.0425	0.0300	2972	YGR027C	RPS25A
0.0425	0.0229	2083	YDL204W	RTN2
0.0424	0.0208	4084	YLR394W	CST9
0.0422	0.0205	1514	YKL116C	PRR1
0.0421	0.0252	3645	YLL023C	POM33
0.0421	0.0223	3908	YLR219W	MSC3
0.0419	0.0214	422	YBR228W	SLX1
0.0418	0.0312	1070	YHR103W	SBE22
0.0417	0.0236	4437	YMR140W	SIP5
0.0415	0.0259	6024	YPR138C	MEP3
0.0414	0.0198	1102	YHR135C	YCK1
0.0413	0.0350	2589	YDR462W	MRPL28
0.0412	0.0271	5594	YOR382W	FIT2
0.0411	0.0308	3505	YJR043C	POL32
0.0410	0.0193	3074	YGR129W	SYF2
0.0410	0.0375	3306	YJL063C	MRPL8
0.0409	0.0212	4458	YMR159C	ATG16
0.0409	0.0345	4689	YNL055C	POR1
0.0409	0.0229	2184	YDR057W	YOS9
0.0408	0.0248	5111	YOL061W	PRS5
0.0407	0.0258	669	YEL014C	YEL014C
0.0407	0.0199	1641	YKR021W	ALY1
0.0407	0.0258	2176	YDR049W	VMS1
0.0407	0.0275	5927	YPR040W	TIP41
0.0407	0.0304	5703	YPL097W	MSY1
0.0406	0.0278	832	YER101C	AST2
0.0406	0.0253	6008	YPR122W	AXL1
0.0405	0.0308	3263	YJL016W	TPH3
0.0404	0.0245	5252	YOR039W	CKB2
0.0404	0.0277	984	YHR017W	YSC83
0.0404	0.0264	1196	YIL009W	FAA3
0.0404	0.0318	4963	YNL330C	RPD3
0.0404	0.0227	2079	YDL200C	MGT1
0.0403	0.0348	463	YBR269C	SDH8
0.0403	0.0267	1845	YFR054C	YFR054C
0.0403	0.0276	4377	YMR083W	ADH3
0.0403	0.0244	5853	YPL247C	YPL247C
0.0402	0.0188	2639	YDR513W	GRX2
0.0402	0.0319	5050	YOL001W	PHO80
0.0401	0.0258	5711	YPL105C	SYH1
0.0401	0.0244	469	YBR275C	RIF1
0.0400	0.0232	3531	YJR069C	HAM1
0.0400	0.0326	5780	YPL174C	NIP100
0.0400	0.0258	4972	YNL339C	YRF1-6
0.0399	0.0236	2412	YDR285W	ZIP1
0.0399	0.0227	4621	YMR315W	YMR315W
0.0399	0.0279	5867	YPL261C	YPL261C
0.0399	0.0305	4607	YMR303C	ADH2
0.0399	0.0246	5632	YPL026C	SKS1
0.0398	0.0230	3748	YLR059C	REX2
0.0397	0.0268	3772	YLR083C	EMP70
0.0397	0.0277	5341	YOR129C	AFI1
0.0396	0.0293	4311	YMR016C	SOK2
0.0396	0.0257	5039	YNR067C	DSE4
0.0396	0.0283	1603	YKL208W	CBT1
0.0394	0.0188	2764	YGL083W	SCY1
0.0393	0.0283	5387	YOR175C	ALE1
0.0393	0.0301	3752	YLR063W	BMT6
0.0393	0.0256	4083	YLR393W	ATP10
0.0392	0.0197	2802	YGL121C	GPG1
0.0392	0.0222	564	YCR008W	SAT4
0.0392	0.0274	958	YHL041W	YHL041W
0.0391	0.0271	1193	YIL006W	YIA6
0.0391	0.0234	4304	YMR009W	ADI1
0.0391	0.0258	3379	YJL138C	TIF2
0.0391	0.0275	1024	YHR057C	CPR2
0.0390	0.0212	1315	YIL130W	ASG1
0.0389	0.0245	63	YAR003W	SWD1
0.0389	0.0357	3421	YJL180C	ATP12
0.0389	0.0257	1152	YHR184W	SSP1
0.0389	0.0328	3927	YLR238W	FAR10
0.0388	0.0234	3367	YJL126W	NIT2
0.0386	0.0225	5851	YPL245W	YPL245W
0.0386	0.0387	4700	YNL067W	RPL9B
0.0386	0.0272	4293	YML131W	YML131W
0.0386	0.0196	1111	YHR143W	DSE2
0.0385	0.0311	4353	YMR060C	SAM37
0.0384	0.0335	3434	YJL193W	YJL193W
0.0383	0.0295	650	YCR102C	YCR102C
0.0383	0.0295	1064	YHR097C	PAL2
0.0383	0.0298	4779	YNL146W	YNL146W
0.0383	0.0262	1466	YKL068W	NUP100
0.0382	0.0247	5178	YOL129W	VPS68
0.0382	0.0255	3356	YJL115W	ASF1
0.0382	0.0218	5271	YOR058C	ASE1
0.0382	0.0237	4379	YMR085W	YMR085W
0.0381	0.0190	6038	YPR152C	URN1
0.0379	0.0239	782	YER051W	JHD1
0.0378	0.0269	139	YBL051C	PIN4
0.0378	0.0288	3455	YJL214W	HXT8
0.0378	0.0272	5878	YPL272C	PBI1
0.0377	0.0267	4933	YNL300W	TOS6
0.0376	0.0308	1058	YHR091C	MSR1
0.0376	0.0247	5257	YOR044W	IRC23
0.0375	0.0318	3225	YGR281W	YOR1
0.0375	0.0243	3321	YJL078C	PRY3
0.0375	0.0210	5563	YOR351C	MEK1
0.0373	0.0241	1482	YKL084W	HOT13
0.0373	0.0240	324	YBR130C	SHE3
0.0372	0.0227	5783	YPL177C	CUP9
0.0372	0.0282	4416	YMR120C	ADE17
0.0370	0.0339	3427	YJL186W	MNN5
0.0370	0.0274	537	YCL050C	APA1
0.0370	0.0204	2878	YGL197W	MDS3
0.0370	0.0213	2771	YGL090W	LIF1
0.0369	0.0250	5936	YPR049C	ATG11
0.0368	0.0271	5532	YOR320C	GNT1
0.0367	0.0335	5047	YNR075W	COS10
0.0366	0.0217	699	YEL044W	IES6
0.0365	0.0215	1678	YKR058W	GLG1
0.0365	0.0278	2327	YDR200C	VPS64
0.0365	0.0302	3290	YJL047C	RTT101
0.0365	0.0214	3432	YJL191W	RPS14B
0.0364	0.0289	1343	YIL158W	AIM20
0.0364	0.0318	928	YHL011C	PRS3
0.0363	0.0205	2889	YGL208W	SIP2
0.0363	0.0256	5475	YOR264W	DSE3
0.0363	0.0248	519	YCL032W	STE50
0.0362	0.0239	960	YHL043W	ECM34
0.0362	0.0269	693	YEL038W	UTR4
0.0362	0.0338	133	YBL045C	COR1
0.0362	0.0243	4228	YML070W	DAK1
0.0362	0.0251	484	YBR290W	BSD2
0.0361	0.0274	5736	YPL130W	SPO19
0.0361	0.0297	5951	YPR064W	YPR064W
0.0361	0.0382	2256	YDR129C	SAC6
0.0360	0.0265	1149	YHR181W	SVP26
0.0360	0.0247	3651	YLL029W	FRA1
0.0360	0.0297	4485	YMR184W	ADD37
0.0360	0.0313	5779	YPL173W	MRPL40
0.0359	0.0309	1554	YKL156W	RPS27A
0.0358	0.0295	5680	YPL074W	YTA6
0.0358	0.0267	6080	YPR194C	OPT2
0.0358	0.0224	976	YHR009C	TDA3
0.0357	0.0255	2432	YDR305C	HNT2
0.0357	0.0249	3355	YJL112W	MDV1
0.0356	0.0234	2698	YGL016W	KAP122
0.0356	0.0211	17	YAL019W	FUN30
0.0355	0.0223	3493	YJR031C	GEA1
0.0355	0.0269	3615	YJR153W	PGU1
0.0355	0.0239	3650	YLL028W	TPO1
0.0353	0.0290	2304	YDR178W	SDH4
0.0353	0.0236	763	YER032W	FIR1
0.0352	0.0277	957	YHL040C	ARN1
0.0352	0.0318	4603	YMR299C	DYN3
0.0351	0.0225	2645	YDR519W	FPR2
0.0351	0.0206	999	YHR032W	ERC1
0.0351	0.0255	3690	YLR001C	YLR001C
0.0350	0.0248	5693	YPL087W	YDC1
0.0349	0.0269	3782	YLR093C	NYV1
0.0349	0.0310	402	YBR208C	DUR1,2
0.0349	0.0274	3066	YGR121C	MEP1
0.0348	0.0259	914	YER187W	YER187W
0.0347	0.0266	812	YER081W	SER3
0.0346	0.0246	1668	YKR048C	NAP1
0.0346	0.0293	1405	YKL007W	CAP1
0.0345	0.0267	290	YBR095C	RXT2
0.0345	0.0316	6105	YCR087C-A	YCR087C-A
0.0344	0.0224	3732	YLR043C	TRX1
0.0343	0.0205	2822	YGL141W	HUL5
0.0343	0.0291	5042	YNR070W	PDR18
0.0343	0.0336	219	YBR023C	CHS3
0.0343	0.0248	4511	YMR209C	YMR209C
0.0342	0.0270	627	YCR076C	FUB1
0.0342	0.0252	160	YBL072C	RPS8A
0.0341	0.0253	5701	YPL095C	EEB1
0.0340	0.0195	4656	YNL022C	RCM1
0.0340	0.0257	3241	YHR001W-A	QCR10
0.0339	0.0228	5609	YPL003W	ULA1
0.0339	0.0231	4612	YMR306W	FKS3
0.0339	0.0324	6098	YKR035W-A	DID2
0.0339	0.0215	4888	YNL255C	GIS2
0.0339	0.0224	5580	YOR368W	RAD17
0.0339	0.0260	4236	YML078W	CPR3
0.0338	0.0303	3652	YLL030C	RRT7
0.0337	0.0237	4423	YMR127C	SAS2
0.0337	0.0234	896	YER169W	RPH1
0.0336	0.0332	3037	YGR092W	DBF2
0.0336	0.0238	5519	YOR307C	SLY41
0.0335	0.0324	6077	YPR191W	QCR2
0.0335	0.0235	5077	YOL028C	YAP7
0.0334	0.0269	112	YBL024W	NCL1
0.0334	0.0249	52	YAL056W	GPB2
0.0334	0.0273	1242	YIL055C	YIL055C
0.0334	0.0234	5065	YOL016C	CMK2
0.0334	0.0240	1452	YKL054C	DEF1
0.0333	0.0297	5150	YOL101C	IZH4
0.0332	0.0240	4367	YMR074C	SDD2
0.0332	0.0287	3132	YGR187C	HGH1
0.0332	0.0262	2648	YDR522C	SPS2
0.0332	0.0243	2046	YDL167C	NRP1
0.0331	0.0291	925	YHL008C	YHL008C
0.0331	0.0264	3069	YGR124W	ASN2
0.0331	0.0266	3641	YLL019C	KNS1
0.0330	0.0195	1608	YKL213C	DOA1
0.0330	0.0262	423	YBR229C	ROT2
0.0330	0.0278	3597	YJR135C	MCM22
0.0330	0.0229	4270	YML109W	ZDS2
0.0329	0.0252	2911	YGL229C	SAP4
0.0329	0.0261	1580	YKL183W	LOT5
0.0329	0.0245	949	YHL032C	GUT1
0.0329	0.0247	4268	YML107C	PML39
0.0329	0.0283	3677	YLL055W	YCT1
0.0328	0.0252	2959	YGR014W	MSB2
0.0327	0.0311	149	YBL061C	SKT5
0.0327	0.0304	1028	YHR061C	GIC1
0.0326	0.0217	4739	YNL106C	INP52
0.0326	0.0262	5120	YOL070C	NBA1
0.0326	0.0217	5246	YOR033C	EXO1
0.0326	0.0333	5173	YOL124C	TRM11
0.0326	0.0292	5398	YOR186W	YOR186W
0.0325	0.0184	411	YBR217W	ATG12
0.0325	0.0195	5962	YPR075C	OPY2
0.0325	0.0229	1687	YKR067W	GPT2
0.0324	0.0213	4872	YNL239W	LAP3
0.0324	0.0259	2120	YDL241W	YDL241W
0.0324	0.0215	1305	YIL120W	QDR1
0.0323	0.0276	3820	YLR131C	ACE2
0.0323	0.0287	2090	YDL211C	YDL211C
0.0323	0.0278	4625	YMR317W	YMR317W
0.0322	0.0297	683	YEL028W	YEL028W
0.0322	0.0254	464	YBR270C	BIT2
0.0320	0.0279	1773	YFL021W	GAT1
0.0319	0.0261	4826	YNL193W	YNL193W
0.0319	0.0248	1347	YIL162W	SUC2
0.0318	0.0193	2109	YDL230W	PTP1
0.0318	0.0239	2092	YDL213C	NOP6
0.0317	0.0238	4834	YNL201C	PSY2
0.0316	0.0253	704	YEL049W	PAU2
0.0316	0.0326	4276	YML115C	VAN1
0.0316	0.0247	3833	YLR144C	ACF2
0.0314	0.0353	3267	YJL023C	PET130
0.0314	0.0232	853	YER124C	DSE1
0.0314	0.0373	582	YCR024C-A	PMP1
0.0314	0.0214	4143	YLR453C	RIF2
0.0313	0.0232	427	YBR233W	PBP2
0.0312	0.0302	1299	YIL114C	POR2
0.0312	0.0321	3490	YJR024C	MDE1
0.0312	0.0200	2000	YDL122W	UBP1
0.0311	0.0275	3468	YJR003C	MRX12
0.0311	0.0355	1278	YIL093C	RSM25
0.0311	0.0265	5852	YPL246C	RBD2
0.0311	0.0312	5332	YOR120W	GCY1
0.0310	0.0222	5648	YPL042C	SSN3
0.0310	0.0219	859	YER130C	COM2
0.0310	0.0254	1721	YKR101W	SIR1
0.0310	0.0311	5778	YPL172C	COX10
0.0310	0.0225	5765	YPL159C	PET20
0.0309	0.0335	4331	YMR035W	IMP2
0.0309	0.0252	3702	YLR013W	GAT3
0.0309	0.0308	192	YBL104C	SEA4
0.0308	0.0356	954	YHL037C	YHL037C
0.0307	0.0279	1391	YIR035C	NRE1
0.0307	0.0296	1811	YFR019W	FAB1
0.0307	0.0229	5171	YOL122C	SMF1
0.0306	0.0305	3447	YJL205C	NCE101
0.0306	0.0315	1393	YIR037W	HYR1
0.0305	0.0224	2223	YDR096W	GIS1
0.0305	0.0263	1948	YDL070W	BDF2
0.0304	0.0377	6103	YCL001W-A	YCL001W-A
0.0304	0.0174	5722	YPL116W	HOS3
0.0303	0.0216	5761	YPL155C	KIP2
0.0303	0.0209	2244	YDR117C	TMA64
0.0303	0.0224	4434	YMR137C	PSO2
0.0303	0.0223	5129	YOL080C	REX4
0.0303	0.0215	5760	YPL154C	PEP4
0.0302	0.0223	2814	YGL133W	ITC1
0.0302	0.0211	5225	YOR011W	AUS1
0.0302	0.0260	4493	YMR192W	GYL1
0.0302	0.0310	3510	YJR048W	CYC1
0.0301	0.0271	3137	YGR192C	TDH3
0.0301	0.0210	1643	YKR023W	RQT4
0.0300	0.0290	5031	YNR059W	MNT4
0.0300	0.0252	5096	YOL047C	LDS2
0.0299	0.0245	3220	YGR276C	RNH70
0.0299	0.0339	4064	YLR373C	VID22
0.0299	0.0258	5200	YOL151W	GRE2
0.0298	0.0282	444	YBR250W	SPO23
0.0298	0.0435	4685	YNL051W	COG5
0.0298	0.0305	4617	YMR311C	GLC8
0.0298	0.0275	4553	YMR251W-A	HOR7
0.0298	0.0243	520	YCL033C	MXR2
0.0297	0.0206	417	YBR223C	TDP1
0.0296	0.0238	1556	YKL159C	RCN1
0.0296	0.0279	1445	YKL047W	ANR2
0.0295	0.0273	137	YBL049W	MOH1
0.0295	0.0230	5078	YOL029C	YOL029C
0.0294	0.0374	3492	YJR030C	RBH2
0.0294	0.0324	1240	YIL053W	GPP1
0.0294	0.0263	1251	YIL064W	EFM4
0.0293	0.0280	2907	YGL226C-A	OST5
0.0293	0.0304	16	YAL018C	LDS1
0.0292	0.0340	2331	YDR204W	COQ4
0.0290	0.0267	5986	YPR100W	MRPL51
0.0290	0.0269	1802	YFR010W	UBP6
0.0290	0.0303	4406	YMR111C	EUC1
0.0289	0.0288	1090	YHR123W	EPT1
0.0289	0.0355	5008	YNR036C	MRPS12
0.0289	0.0218	1053	YHR086W	NAM8
0.0289	0.0262	4178	YML018C	YML018C
0.0289	0.0307	2633	YDR507C	GIN4
0.0288	0.0288	1166	YHR198C	AIM18
0.0288	0.0289	953	YHL036W	MUP3
0.0287	0.0216	4333	YMR037C	MSN2
0.0287	0.0294	3230	YGR286C	BIO2
0.0287	0.0327	2568	YDR441C	APT2
0.0287	0.0267	491	YBR297W	MAL33
0.0286	0.0196	1844	YFR053C	HXK1
0.0286	0.0282	2159	YDR032C	PST2
0.0286	0.0214	810	YER079W	YER079W
0.0286	0.0296	3032	YGR087C	PDC6
0.0285	0.0353	3021	YGR076C	MRPL25
