Correlation mean	Correlation std. dev.	Gene ID	Gene systematic name	Gene common name
0.0183	0.0333	1679	YKR059W	TIF1
0.0183	0.0346	6180	YAL044W-A	BOL1
0.0181	0.0272	5900	YPR013C	CMR3
0.0181	0.0314	2639	YDR513W	GRX2
0.0181	0.0271	2675	YER007C-A	TMA20
0.0181	0.0318	1054	YHR087W	RTC3
0.0181	0.0271	3558	YJR096W	YJR096W
0.0180	0.0269	3153	YGR208W	SER2
0.0180	0.0257	4451	YMR153W	NUP53
0.0178	0.0344	3748	YLR059C	REX2
0.0177	0.0272	2563	YDR436W	PPZ2
0.0177	0.0261	1823	YFR032C	RRT5
0.0177	0.0255	1146	YHR178W	STB5
0.0176	0.0291	3881	YLR192C	HCR1
0.0175	0.0235	2437	YDR310C	SUM1
0.0175	0.0289	107	YBL019W	APN2
0.0174	0.0307	4752	YNL119W	NCS2
0.0174	0.0307	2519	YDR392W	SPT3
0.0173	0.0218	269	YBR073W	RDH54
0.0172	0.0414	2247	YDR120C	TRM1
0.0171	0.0313	5066	YOL017W	ESC8
0.0164	0.0347	5352	YOR140W	SFL1
0.0164	0.0304	4233	YML075C	HMG1
0.0163	0.0317	5672	YPL066W	RGL1
0.0163	0.0244	1952	YDL074C	BRE1
0.0162	0.0325	1317	YIL132C	CSM2
0.0160	0.0454	2005	YDL127W	PCL2
0.0160	0.0218	3078	YGR133W	PEX4
0.0160	0.0310	5324	YOR112W	CEX1
0.0159	0.0292	5880	YPL274W	SAM3
0.0159	0.0298	5614	YPL008W	CHL1
0.0155	0.0242	3042	YGR097W	ASK10
0.0153	0.0320	2	YAL002W	VPS8
0.0152	0.0342	1227	YIL040W	APQ12
0.0151	0.0327	54	YAL059W	ECM1
0.0151	0.0341	1439	YKL041W	VPS24
0.0151	0.0392	3195	YGR250C	RIE1
0.0150	0.0237	44	YAL046C	BOL3
0.0150	0.0386	4995	YNR023W	SNF12
0.0149	0.0346	127	YBL039C	URA7
0.0148	0.0273	1297	YIL112W	HOS4
0.0147	0.0287	4787	YNL154C	YCK2
0.0146	0.0488	2393	YDR266C	HEL2
0.0146	0.0293	1781	YFL013C	IES1
0.0145	0.0301	2379	YDR252W	BTT1
0.0145	0.0238	5242	YOR028C	CIN5
0.0145	0.0294	5731	YPL125W	KAP120
0.0143	0.0292	6085	YPR199C	ARR1
0.0141	0.0302	5630	YPL024W	RMI1
0.0141	0.0265	1829	YFR038W	IRC5
0.0140	0.0325	2155	YDR028C	REG1
0.0139	0.0290	3545	YJR084W	YJR084W
0.0139	0.0296	3145	YGR200C	ELP2
0.0139	0.0289	4176	YML016C	PPZ1
0.0138	0.0404	7	YAL009W	SPO7
0.0137	0.0528	276	YBR081C	SPT7
0.0136	0.0292	4659	YNL025C	SSN8
0.0134	0.0325	2194	YDR067C	OCA6
0.0133	0.0261	4128	YLR438W	CAR2
0.0132	0.0335	2354	YDR227W	SIR4
0.0132	0.0366	762	YER031C	YPT31
0.0131	0.0345	5385	YOR173W	DCS2
0.0131	0.0254	4346	YMR053C	STB2
0.0131	0.0254	5302	YOR090C	PTC5
0.0130	0.0456	5055	YOL006C	TOP1
0.0130	0.0290	4963	YNL330C	RPD3
0.0127	0.0369	951	YHL034C	SBP1
0.0126	0.0272	5129	YOL080C	REX4
0.0124	0.0280	3641	YLL019C	KNS1
0.0124	0.0326	4788	YNL155W	CUZ1
0.0124	0.0442	5228	YOR014W	RTS1
0.0123	0.0244	5910	YPR023C	EAF3
0.0122	0.0265	5909	YPR022C	SDD4
0.0120	0.0275	4487	YMR186W	HSC82
0.0119	0.0325	507	YCL016C	DCC1
0.0117	0.0243	1436	YKL038W	RGT1
0.0117	0.0301	4270	YML109W	ZDS2
0.0116	0.0208	5157	YOL108C	INO4
0.0113	0.0439	5859	YPL253C	VIK1
0.0110	0.0398	1899	YDL020C	RPN4
0.0109	0.0282	790	YER059W	PCL6
0.0108	0.0270	1425	YKL027W	TCD2
0.0106	0.0353	879	YER151C	UBP3
0.0106	0.0302	5879	YPL273W	SAM4
0.0106	0.0333	5113	YOL063C	CRT10
0.0105	0.0289	1243	YIL056W	VHR1
0.0103	0.0349	1341	YIL156W	UBP7
0.0103	0.0268	3684	YLL062C	MHT1
0.0103	0.0368	3498	YJR036C	HUL4
0.0102	0.0322	1413	YKL015W	PUT3
0.0099	0.0387	1280	YIL095W	PRK1
0.0098	0.0195	5729	YPL123C	RNY1
0.0097	0.0264	3786	YLR097C	HRT3
0.0097	0.0375	4571	YMR269W	TMA23
0.0096	0.0239	6038	YPR152C	URN1
0.0096	0.0302	5241	YOR027W	STI1
0.0094	0.0288	5786	YPL180W	TCO89
0.0093	0.0370	5100	YOL051W	GAL11
0.0093	0.0285	1008	YHR041C	SRB2
0.0093	0.0286	5383	YOR171C	LCB4
0.0093	0.0310	2381	YDR254W	CHL4
0.0091	0.0299	1558	YKL161C	KDX1
0.0091	0.0317	4769	YNL136W	EAF7
0.0090	0.0333	3390	YJL149W	DAS1
0.0090	0.0227	4477	YMR176W	ECM5
0.0088	0.0281	4043	YLR352W	LUG1
0.0086	0.0267	5648	YPL042C	SSN3
0.0084	0.0305	5090	YOL041C	NOP12
0.0083	0.0319	4597	YMR294W	JNM1
0.0083	0.0321	3493	YJR031C	GEA1
0.0081	0.0512	1955	YDL077C	VAM6
0.0080	0.0314	2386	YDR259C	YAP6
0.0079	0.0307	142	YBL054W	TOD6
0.0078	0.0371	3326	YJL083W	TAX4
0.0076	0.0298	5894	YPR007C	REC8
0.0075	0.0285	6071	YPR185W	ATG13
0.0074	0.0287	5770	YPL164C	MLH3
0.0073	0.0313	3349	YJL106W	IME2
0.0073	0.0229	4011	YLR320W	MMS22
0.0072	0.0311	2128	YDR001C	NTH1
0.0072	0.0419	2763	YGL082W	YGL082W
0.0071	0.0234	4369	YMR075W	RCO1
0.0071	0.0299	4164	YML007W	YAP1
0.0071	0.0269	3913	YLR224W	UCC1
0.0066	0.0295	4196	YML036W	CGI121
0.0066	0.0321	1595	YKL198C	PTK1
0.0065	0.0316	2698	YGL016W	KAP122
0.0064	0.0253	4423	YMR127C	SAS2
0.0063	0.0425	4338	YMR042W	ARG80
0.0063	0.0281	2559	YDR432W	NPL3
0.0062	0.0341	4107	YLR417W	VPS36
0.0061	0.0465	4309	YMR014W	BUD22
0.0061	0.0308	3292	YJL049W	CHM7
0.0058	0.0298	1465	YKL067W	YNK1
0.0058	0.0243	733	YER002W	NOP16
0.0057	0.0355	4808	YNL175C	NOP13
0.0057	0.0406	2859	YGL178W	MPT5
0.0056	0.0378	3869	YLR180W	SAM1
0.0054	0.0310	2685	YGL003C	CDH1
0.0053	0.0305	4578	YMR276W	DSK2
0.0051	0.0311	3008	YGR063C	SPT4
0.0050	0.0221	4139	YLR449W	FPR4
0.0050	0.0415	2603	YDR477W	SNF1
0.0048	0.0283	1884	YDL005C	MED2
0.0046	0.0280	2190	YDR063W	AIM7
0.0045	0.0334	2849	YGL168W	HUR1
0.0044	0.0198	3102	YGR157W	CHO2
0.0043	0.0274	527	YCL040W	GLK1
0.0043	0.0309	5929	YPR042C	PUF2
0.0043	0.0296	5761	YPL155C	KIP2
0.0042	0.0318	4280	YML118W	NGL3
0.0040	0.0179	3017	YGR072W	UPF3
0.0037	0.0378	5609	YPL003W	ULA1
0.0037	0.0263	4320	YMR025W	CSI1
0.0035	0.0357	3049	YGR104C	SRB5
0.0034	0.0350	2450	YDR323C	PEP7
0.0032	0.0476	4874	YNL241C	ZWF1
0.0031	0.0369	4869	YNL236W	SIN4
0.0030	0.0199	197	YBR001C	NTH2
0.0027	0.0335	116	YBL028C	YBL028C
0.0025	0.0339	3394	YJL153C	INO1
0.0024	0.0293	4053	YLR362W	STE11
0.0022	0.0316	3148	YGR203W	YCH1
0.0022	0.0298	751	YER020W	GPA2
0.0020	0.0306	4526	YMR224C	MRE11
0.0020	0.0394	3365	YJL124C	LSM1
0.0020	0.0281	109	YBL021C	HAP3
0.0020	0.0329	4518	YMR216C	SKY1
0.0019	0.0304	3626	YLL002W	RTT109
0.0019	0.0255	4332	YMR036C	MIH1
0.0019	0.0346	1831	YFR040W	SAP155
0.0018	0.0388	5671	YPL065W	VPS28
0.0018	0.0284	6065	YPR179C	HDA3
0.0017	0.0452	4837	YNL204C	SPS18
0.0016	0.0404	5632	YPL026C	SKS1
0.0016	0.0308	145	YBL057C	PTH2
0.0016	0.0363	5264	YOR051C	ETT1
0.0016	0.0349	2575	YDR448W	ADA2
0.0014	0.0274	524	YCL037C	SRO9
0.0012	0.0430	5783	YPL177C	CUP9
0.0011	0.0346	546	YCL061C	MRC1
0.0011	0.0389	4075	YLR384C	IKI3
0.0010	0.0331	96	YBL008W	HIR1
0.0010	0.0322	4982	YNR010W	CSE2
0.0009	0.0289	3409	YJL168C	SET2
0.0009	0.0277	3179	YGR234W	YHB1
0.0006	0.0245	5744	YPL138C	SPP1
0.0006	0.0318	1195	YIL008W	URM1
0.0003	0.0217	3079	YGR134W	CAF130
0.0002	0.0254	5239	YOR025W	HST3
0.0001	0.0336	2277	YDR151C	CTH1
0.0000	0.0323	610	YCR053W	THR4
-0.0003	0.0273	2567	YDR440W	DOT1
-0.0003	0.0338	1979	YDL101C	DUN1
-0.0004	0.0341	1643	YKR023W	RQT4
-0.0006	0.0288	5822	YPL216W	YPL216W
-0.0010	0.0343	924	YHL007C	STE20
-0.0010	0.0287	5747	YPL141C	FRK1
-0.0011	0.0320	2095	YDL216C	RRI1
-0.0011	0.0357	5443	YOR231W	MKK1
-0.0012	0.0304	90	YBL002W	HTB2
-0.0013	0.0331	1078	YHR111W	UBA4
-0.0014	0.0316	3528	YJR066W	TOR1
-0.0014	0.0293	2422	YDR295C	HDA2
-0.0015	0.0312	1514	YKL116C	PRR1
-0.0016	0.0192	5185	YOL136C	PFK27
-0.0020	0.0332	3299	YJL056C	ZAP1
-0.0021	0.0329	1508	YKL110C	KTI12
-0.0022	0.0341	1766	YFL028C	CAF16
-0.0023	0.0393	3714	YLR025W	SNF7
-0.0024	0.0319	2445	YDR318W	MCM21
-0.0024	0.0272	1048	YHR081W	LRP1
-0.0025	0.0419	4256	YML097C	VPS9
-0.0025	0.0322	5853	YPL247C	YPL247C
-0.0027	0.0268	852	YER123W	YCK3
-0.0027	0.0261	4076	YLR385C	SWC7
-0.0028	0.0225	4739	YNL106C	INP52
-0.0028	0.0261	5335	YOR123C	LEO1
-0.0029	0.0293	1163	YHR195W	NVJ1
-0.0029	0.0384	5782	YPL176C	TRE1
-0.0030	0.0375	4650	YNL016W	PUB1
-0.0030	0.0325	5251	YOR038C	HIR2
-0.0031	0.0424	942	YHL025W	SNF6
-0.0033	0.0334	4173	YML013W	UBX2
-0.0036	0.0271	1357	YIR001C	SGN1
-0.0037	0.0280	2909	YGL227W	VID30
-0.0041	0.0274	5166	YOL117W	RRI2
-0.0041	0.0382	3802	YLR113W	HOG1
-0.0042	0.0284	3194	YGR249W	MGA1
-0.0042	0.0325	4126	YLR436C	ECM30
-0.0042	0.0419	3955	YLR266C	PDR8
-0.0043	0.0234	1049	YHR082C	KSP1
-0.0044	0.0259	2269	YDR143C	SAN1
-0.0045	0.0252	4730	YNL097C	PHO23
-0.0045	0.0476	1607	YKL212W	SAC1
-0.0047	0.0313	3791	YLR102C	APC9
-0.0048	0.0434	6234	YBR111W-A	SUS1
-0.0049	0.0463	4219	YML061C	PIF1
-0.0049	0.0478	2752	YGL071W	AFT1
-0.0049	0.0298	2751	YGL070C	RPB9
-0.0050	0.0374	3564	YJR102C	VPS25
-0.0051	0.0419	5197	YOL148C	SPT20
-0.0053	0.0304	2461	YDR334W	SWR1
-0.0053	0.0250	4883	YNL250W	RAD50
-0.0054	0.0533	2695	YGL013C	PDR1
-0.0054	0.0269	4996	YNR024W	MPP6
-0.0056	0.0267	5053	YOL004W	SIN3
-0.0057	0.0295	4449	YMR152W	YIM1
-0.0059	0.0419	4862	YNL229C	URE2
-0.0059	0.0253	2933	YGL251C	HFM1
-0.0059	0.0295	3936	YLR247C	IRC20
-0.0060	0.0282	5727	YPL121C	MEI5
-0.0060	0.0251	5313	YOR101W	RAS1
-0.0061	0.0316	4006	YLR315W	NKP2
-0.0062	0.0271	98	YBL010C	LAA2
-0.0062	0.0202	4111	YLR421C	RPN13
-0.0064	0.0217	5142	YOL093W	TRM10
-0.0065	0.0289	1161	YHR193C	EGD2
-0.0065	0.0346	3922	YLR233C	EST1
-0.0068	0.0281	1751	YFL044C	OTU1
-0.0068	0.0221	4749	YNL116W	DMA2
-0.0069	0.0335	5637	YPL031C	PHO85
-0.0069	0.0262	3543	YJR082C	EAF6
-0.0072	0.0381	3871	YLR182W	SWI6
-0.0073	0.0296	4832	YNL199C	GCR2
-0.0073	0.0391	2621	YDR495C	VPS3
-0.0073	0.0322	4435	YMR138W	CIN4
-0.0073	0.0275	1609	YKL214C	YRA2
-0.0074	0.0255	3097	YGR152C	RSR1
-0.0075	0.0324	5860	YPL254W	HFI1
-0.0075	0.0252	2854	YGL173C	XRN1
-0.0078	0.0425	3174	YGR229C	SMI1
-0.0079	0.0461	4285	YML123C	PHO84
-0.0080	0.0282	5336	YOR124C	UBP2
-0.0080	0.0312	5692	YPL086C	ELP3
-0.0081	0.0337	820	YER089C	PTC2
-0.0083	0.0384	4816	YNL183C	NPR1
-0.0083	0.0231	5356	YOR144C	ELG1
-0.0083	0.0277	3026	YGR081C	SLX9
-0.0084	0.0275	3787	YLR098C	CHA4
-0.0084	0.0310	541	YCL055W	KAR4
-0.0085	0.0266	5842	YPL236C	ENV7
-0.0085	0.0439	2230	YDR103W	STE5
-0.0086	0.0337	4690	YNL056W	OCA2
-0.0087	0.0246	1298	YIL113W	SDP1
-0.0088	0.0254	6104	YCR028C-A	RIM1
-0.0090	0.0350	4655	YNL021W	HDA1
-0.0090	0.0275	3915	YLR226W	BUR2
-0.0092	0.0345	4009	YLR318W	EST2
-0.0092	0.0263	5556	YOR344C	TYE7
-0.0094	0.0252	6070	YPR184W	GDB1
-0.0095	0.0341	5138	YOL089C	HAL9
-0.0095	0.0251	1223	YIL036W	CST6
-0.0096	0.0455	191	YBL103C	RTG3
-0.0097	0.0262	1175	YHR207C	SET5
-0.0097	0.0286	52	YAL056W	GPB2
-0.0098	0.0399	3382	YJL141C	YAK1
-0.0099	0.0261	4228	YML070W	DAK1
-0.0100	0.0292	4362	YMR069W	NAT4
-0.0100	0.0348	3286	YJL043W	YJL043W
-0.0101	0.0257	1088	YHR121W	LSM12
-0.0101	0.0329	1135	YHR167W	THP2
-0.0104	0.0376	840	YER111C	SWI4
-0.0104	0.0297	2701	YGL019W	CKB1
-0.0104	0.0448	5050	YOL001W	PHO80
-0.0104	0.0278	782	YER051W	JHD1
-0.0105	0.0291	4214	YML057W	CMP2
-0.0107	0.0231	1648	YKR028W	SAP190
-0.0108	0.0248	369	YBR175W	SWD3
-0.0109	0.0291	5187	YOL138C	RTC1
-0.0109	0.0282	1197	YIL010W	DOT5
-0.0110	0.0364	1674	YKR054C	DYN1
-0.0112	0.0381	971	YHR004C	NEM1
-0.0113	0.0264	2404	YDR277C	MTH1
-0.0115	0.0242	397	YBR203W	COS111
-0.0115	0.0230	1507	YKL109W	HAP4
-0.0118	0.0286	3197	YGR252W	GCN5
-0.0119	0.0406	5136	YOL087C	DUF1
-0.0120	0.0237	1403	YKL005C	BYE1
-0.0120	0.0407	95	YBL007C	SLA1
-0.0120	0.0442	22	YAL024C	LTE1
-0.0123	0.0285	2447	YDR320C	SWA2
-0.0124	0.0200	6095	YIL009C-A	EST3
-0.0124	0.0379	5653	YPL047W	SGF11
-0.0125	0.0286	5274	YOR061W	CKA2
-0.0125	0.0243	4575	YMR273C	ZDS1
-0.0125	0.0334	2302	YDR176W	NGG1
-0.0127	0.0352	4414	YMR119W	ASI1
-0.0129	0.0326	5061	YOL012C	HTZ1
-0.0130	0.0341	866	YER137C	YER137C
-0.0131	0.0317	4340	YMR044W	IOC4
-0.0132	0.0342	5122	YOL072W	THP1
-0.0133	0.0320	4048	YLR357W	RSC2
-0.0133	0.0318	1780	YFL014W	HSP12
-0.0135	0.0306	1446	YKL048C	ELM1
-0.0137	0.0356	2162	YDR035W	ARO3
-0.0139	0.0315	2193	YDR066C	RTR2
-0.0139	0.0364	15	YAL017W	PSK1
-0.0140	0.0211	2250	YDR123C	INO2
-0.0140	0.0233	319	YBR125C	PTC4
-0.0140	0.0277	135	YBL047C	EDE1
-0.0140	0.0257	2076	YDL197C	ASF2
-0.0141	0.0264	4507	YMR205C	PFK2
-0.0141	0.0302	1430	YKL032C	IXR1
-0.0142	0.0361	1587	YKL190W	CNB1
-0.0143	0.0313	51	YAL055W	PEX22
-0.0144	0.0345	4550	YMR247C	RKR1
-0.0145	0.0309	1222	YIL035C	CKA1
-0.0145	0.0394	2502	YDR375C	BCS1
-0.0146	0.0277	5917	YPR030W	CSR2
-0.0149	0.0291	1091	YHR124W	NDT80
-0.0149	0.0297	4425	YMR129W	POM152
-0.0150	0.0211	4839	YNL206C	RTT106
-0.0150	0.0399	3820	YLR131C	ACE2
-0.0151	0.0299	667	YEL012W	UBC8
-0.0152	0.0244	5818	YPL212C	PUS1
-0.0152	0.0296	692	YEL037C	RAD23
-0.0152	0.0334	4940	YNL307C	MCK1
-0.0153	0.0309	166	YBL078C	ATG8
-0.0156	0.0247	389	YBR195C	MSI1
-0.0157	0.0297	3316	YJL073W	JEM1
-0.0158	0.0277	3451	YJL210W	PEX2
-0.0159	0.0364	4666	YNL032W	SIW14
-0.0160	0.0325	1793	YFR001W	LOC1
-0.0161	0.0360	483	YBR289W	SNF5
-0.0161	0.0242	4059	YLR368W	MDM30
-0.0161	0.0329	2806	YGL125W	MET13
-0.0161	0.0423	4566	YMR264W	CUE1
-0.0162	0.0315	1511	YKL113C	RAD27
-0.0163	0.0254	3080	YGR135W	PRE9
-0.0166	0.0280	1600	YKL205W	LOS1
-0.0167	0.0321	3031	YGR086C	PIL1
-0.0168	0.0249	1111	YHR143W	DSE2
-0.0168	0.0309	3428	YJL187C	SWE1
-0.0170	0.0270	5516	YOR304W	ISW2
-0.0170	0.0338	143	YBL055C	YBL055C
-0.0171	0.0273	794	YER063W	THO1
-0.0171	0.0265	5265	YOR052C	TMC1
-0.0172	0.0271	4311	YMR016C	SOK2
-0.0173	0.0317	3445	YJL204C	RCY1
-0.0173	0.0303	3737	YLR048W	RPS0B
-0.0174	0.0294	5252	YOR039W	CKB2
-0.0174	0.0311	629	YCR081W	SRB8
-0.0176	0.0443	4113	YLR423C	ATG17
-0.0176	0.0289	1656	YKR036C	CAF4
-0.0176	0.0347	2741	YGL060W	YBP2
-0.0177	0.0261	1375	YIR019C	FLO11
-0.0178	0.0285	1915	YDL036C	PUS9
-0.0178	0.0317	1885	YDL006W	PTC1
-0.0179	0.0277	3067	YGR122W	YGR122W
-0.0180	0.0304	6041	YPR155C	NCA2
-0.0181	0.0278	699	YEL044W	IES6
-0.0184	0.0221	4549	YMR246W	FAA4
-0.0184	0.0280	2416	YDR289C	RTT103
-0.0184	0.0373	1524	YKL126W	YPK1
-0.0186	0.0375	6005	YPR119W	CLB2
-0.0186	0.0324	3125	YGR180C	RNR4
-0.0188	0.0274	6035	YPR149W	NCE102
-0.0189	0.0270	5706	YPL100W	ATG21
-0.0189	0.0296	224	YBR028C	YPK3
-0.0189	0.0322	4372	YMR078C	CTF18
-0.0189	0.0408	3959	YLR270W	DCS1
-0.0190	0.0523	3379	YJL138C	TIF2
-0.0191	0.0355	1033	YHR066W	SSF1
-0.0194	0.0504	2922	YGL240W	DOC1
-0.0195	0.0375	4365	YMR072W	ABF2
-0.0195	0.0330	618	YCR065W	HCM1
-0.0195	0.0289	4483	YMR182C	RGM1
-0.0197	0.0311	2202	YDR075W	PPH3
-0.0197	0.0267	3581	YJR119C	JHD2
-0.0198	0.0265	205	YBR009C	HHF1
-0.0199	0.0225	3865	YLR176C	RFX1
-0.0201	0.0298	5756	YPL150W	YPL150W
-0.0201	0.0303	4501	YMR199W	CLN1
-0.0201	0.0313	5353	YOR141C	ARP8
-0.0203	0.0344	5608	YPL002C	SNF8
-0.0204	0.0374	5953	YPR066W	UBA3
-0.0205	0.0294	2843	YGL162W	SUT1
-0.0205	0.0357	4780	YNL147W	LSM7
-0.0206	0.0300	3951	YLR262C	YPT6
-0.0206	0.0412	628	YCR077C	PAT1
-0.0206	0.0291	2462	YDR335W	MSN5
-0.0207	0.0376	1075	YHR108W	GGA2
-0.0208	0.0350	4800	YNL167C	SKO1
-0.0208	0.0421	5542	YOR330C	MIP1
-0.0209	0.0489	5501	YOR290C	SNF2
-0.0209	0.0309	5866	YPL260W	CUB1
-0.0210	0.0246	4888	YNL255C	GIS2
-0.0210	0.0292	639	YCR091W	KIN82
-0.0211	0.0233	4656	YNL022C	RCM1
-0.0213	0.0329	3154	YGR209C	TRX2
-0.0214	0.0299	2696	YGL014W	PUF4
-0.0214	0.0373	5445	YOR233W	KIN4
-0.0215	0.0243	3300	YJL057C	IKS1
-0.0217	0.0271	1637	YKR017C	HEL1
-0.0218	0.0271	1881	YDL002C	NHP10
-0.0222	0.0366	2248	YDR121W	DPB4
-0.0223	0.0485	3837	YLR148W	PEP3
-0.0223	0.0626	5365	YOR153W	PDR5
-0.0224	0.0332	1957	YDL079C	MRK1
-0.0224	0.0303	2966	YGR021W	DPC29
-0.0226	0.0242	1418	YKL020C	SPT23
-0.0227	0.0261	2244	YDR117C	TMA64
-0.0227	0.0353	1229	YIL042C	PKP1
-0.0231	0.0362	2299	YDR173C	ARG82
-0.0231	0.0514	3406	YJL165C	HAL5
-0.0232	0.0401	4693	YNL059C	ARP5
-0.0232	0.0248	3954	YLR265C	NEJ1
-0.0232	0.0279	2374	YDR247W	VHS1
-0.0234	0.0236	673	YEL018W	EAF5
-0.0235	0.0267	6131	YNR032C-A	HUB1
-0.0236	0.0194	258	YBR062C	YBR062C
-0.0237	0.0275	1721	YKR101W	SIR1
-0.0237	0.0261	93	YBL005W	PDR3
-0.0238	0.0225	2812	YGL131C	SNT2
-0.0239	0.0226	1269	YIL084C	SDS3
-0.0239	0.0225	5164	YOL115W	PAP2
-0.0239	0.0276	2225	YDR098C	GRX3
-0.0240	0.0339	1043	YHR076W	PTC7
-0.0243	0.0307	1488	YKL090W	CUE2
-0.0244	0.0303	2295	YDR169C	STB3
-0.0244	0.0327	3783	YLR094C	GIS3
-0.0245	0.0356	2196	YDR069C	DOA4
-0.0245	0.0303	2593	YDR466W	PKH3
-0.0247	0.0296	4264	YML103C	NUP188
-0.0247	0.0452	3521	YJR059W	PTK2
-0.0247	0.0239	999	YHR032W	ERC1
-0.0248	0.0247	3713	YLR024C	UBR2
-0.0252	0.0259	3825	YLR136C	TIS11
-0.0254	0.0280	896	YER169W	RPH1
-0.0254	0.0282	3905	YLR216C	CPR6
-0.0256	0.0285	2046	YDL167C	NRP1
-0.0256	0.0334	771	YER040W	GLN3
-0.0259	0.0310	1361	YIR005W	IST3
-0.0260	0.0411	13	YAL015C	NTG1
-0.0261	0.0233	937	YHL020C	OPI1
-0.0262	0.0354	5707	YPL101W	ELP4
-0.0263	0.0410	2207	YDR080W	VPS41
-0.0263	0.0446	4504	YMR202W	ERG2
-0.0263	0.0304	2622	YDR496C	PUF6
-0.0263	0.0236	4480	YMR179W	SPT21
-0.0264	0.0268	4921	YNL288W	CAF40
-0.0264	0.0292	2109	YDL230W	PTP1
-0.0266	0.0299	3356	YJL115W	ASF1
-0.0267	0.0415	2082	YDL203C	ACK1
-0.0268	0.0271	3994	YLR304C	ACO1
-0.0268	0.0328	2590	YDR463W	STP1
-0.0271	0.0255	5407	YOR195W	SLK19
-0.0274	0.0348	4879	YNL246W	VPS75
-0.0274	0.0274	6046	YPR160W	GPH1
-0.0274	0.0330	2584	YDR457W	TOM1
-0.0274	0.0289	5809	YPL203W	TPK2
-0.0276	0.0380	2073	YDL194W	SNF3
-0.0277	0.0304	4283	YML121W	GTR1
-0.0279	0.0301	1934	YDL056W	MBP1
-0.0280	0.0215	439	YBR245C	ISW1
-0.0281	0.0285	4618	YMR312W	ELP6
-0.0281	0.0262	505	YCL011C	GBP2
-0.0281	0.0306	1528	YKL130C	SHE2
-0.0282	0.0427	2930	YGL248W	PDE1
-0.0282	0.0295	2847	YGL166W	CUP2
-0.0282	0.0309	469	YBR275C	RIF1
-0.0283	0.0200	4263	YML102W	CAC2
-0.0283	0.0348	5987	YPR101W	SNT309
-0.0283	0.0362	1174	YHR206W	SKN7
-0.0285	0.0345	4881	YNL248C	RPA49
-0.0286	0.0226	5368	YOR156C	NFI1
-0.0287	0.0466	634	YCR086W	CSM1
-0.0288	0.0366	425	YBR231C	SWC5
-0.0292	0.0261	422	YBR228W	SLX1
-0.0294	0.0449	1159	YHR191C	CTF8
-0.0298	0.0285	6021	YPR135W	CTF4
-0.0299	0.0286	2860	YGL179C	TOS3
-0.0299	0.0236	2371	YDR244W	PEX5
-0.0299	0.0494	3654	YLL032C	YLL032C
-0.0299	0.0256	998	YHR031C	RRM3
-0.0304	0.0331	1668	YKR048C	NAP1
-0.0305	0.0253	63	YAR003W	SWD1
-0.0305	0.0337	4072	YLR381W	CTF3
-0.0306	0.0258	1000	YHR033W	YHR033W
-0.0310	0.0257	4246	YML088W	UFO1
-0.0311	0.0291	1969	YDL091C	UBX3
-0.0311	0.0312	3702	YLR013W	GAT3
-0.0311	0.0266	4594	YMR291W	TDA1
-0.0312	0.0541	6114	YDR034W-B	YDR034W-B
-0.0314	0.0260	2459	YDR332W	IRC3
-0.0314	0.0322	2926	YGL244W	RTF1
-0.0315	0.0411	2491	YDR364C	CDC40
-0.0317	0.0356	5939	YPR052C	NHP6A
-0.0320	0.0288	1455	YKL057C	NUP120
-0.0321	0.0298	944	YHL027W	RIM101
-0.0323	0.0296	4981	YNR009W	NRM1
-0.0324	0.0248	5905	YPR018W	RLF2
-0.0324	0.0389	3937	YLR248W	RCK2
-0.0325	0.0240	4108	YLR418C	CDC73
-0.0326	0.0250	3129	YGR184C	UBR1
-0.0328	0.0218	5722	YPL116W	HOS3
-0.0328	0.0317	1702	YKR082W	NUP133
-0.0330	0.0317	292	YBR097W	VPS15
-0.0330	0.0512	4956	YNL323W	LEM3
-0.0332	0.0260	5575	YOR363C	PIP2
-0.0334	0.0266	3796	YLR107W	REX3
-0.0334	0.0295	2093	YDL214C	PRR2
-0.0338	0.0259	144	YBL056W	PTC3
-0.0338	0.0395	4411	YMR116C	ASC1
-0.0338	0.0272	5325	YOR113W	AZF1
-0.0338	0.0258	4117	YLR427W	MAG2
-0.0338	0.0452	2943	YGL261C	PAU11
-0.0340	0.0286	2616	YDR490C	PKH1
-0.0340	0.0224	3348	YJL105W	SET4
-0.0341	0.0314	2133	YDR006C	SOK1
-0.0341	0.0291	619	YCR066W	RAD18
-0.0343	0.0380	2289	YDR163W	CWC15
-0.0343	0.0340	2285	YDR159W	SAC3
-0.0344	0.0303	763	YER032W	FIR1
-0.0345	0.0276	3637	YLL013C	PUF3
-0.0349	0.0270	992	YHR025W	THR1
-0.0351	0.0416	4466	YMR167W	MLH1
-0.0354	0.0420	5023	YNR051C	BRE5
-0.0356	0.0323	747	YER016W	BIM1
-0.0356	0.0355	653	YCR106W	RDS1
-0.0356	0.0237	5417	YOR205C	GEP3
-0.0357	0.0265	4091	YLR401C	DUS3
-0.0357	0.0284	698	YEL043W	GTA1
-0.0359	0.0261	4654	YNL020C	ARK1
-0.0360	0.0246	3535	YJR073C	OPI3
-0.0360	0.0362	1304	YIL119C	RPI1
-0.0362	0.0267	5271	YOR058C	ASE1
-0.0362	0.0287	4771	YNL138W	SRV2
-0.0367	0.0404	2781	YGL100W	SEH1
-0.0368	0.0303	1505	YKL107W	YKL107W
