"YDR395W","SXM1","S000002803","Saccharomyces cerevisiae","GO:0005643","nuclear pore","GO:0005643","nuclear pore"
"YER110C","KAP123","S000000912","Saccharomyces cerevisiae","GO:0005643","nuclear pore","GO:0005643","nuclear pore"
"YLL023C","POM33","S000003946","Saccharomyces cerevisiae","GO:0005643","nuclear pore","GO:0005643","nuclear pore"
