"baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast"
1925.20204219144,0.246285013697112,0.0622243338039034,5.4373858960246e-05,0.000208235402890785,"YHR161C","KAN_vs_WT"
3584.69151798263,0.0543823798941594,0.0658490559384832,0.400785981552978,0.521640909872969,"YHR162W","KAN_vs_WT"
930.510286546562,0.695230999989697,0.0727241317077089,2.3032697939118e-22,3.29284204247255e-21,"YHR163W","KAN_vs_WT"
1206.58336222441,0.209992898024541,0.0685306067118971,0.00170071684676092,0.00490275080049372,"YHR164C","KAN_vs_WT"
7214.02817128083,-0.227987849283955,0.0383916017186627,2.05400532284499e-09,1.32306418298241e-08,"YHR165C","KAN_vs_WT"
2.14262043435295,0.0807743298719017,0.338270629847978,0.243811367335682,0.353115752966806,"YHR165W-A","KAN_vs_WT"
428.154374308437,0.216380740497476,0.109198344088098,0.0351172141541249,0.0725419013533558,"YHR166C","KAN_vs_WT"
290.23849101915,-0.269135513004196,0.126311216933324,0.0207660722123462,0.0461706005558074,"YHR167W","KAN_vs_WT"
439.840689312808,-0.266437492163277,0.111909480585473,0.0111703648667004,0.0268080271905355,"YHR168W","KAN_vs_WT"
383.22602980953,-0.540988242052654,0.117786204821669,1.21033990878941e-06,5.85615458165411e-06,"YHR169W","KAN_vs_WT"
2995.52905705992,-1.08903057654888,0.0561167795583544,5.55839406853603e-85,3.77671958269668e-83,"YHR170W","KAN_vs_WT"
802.114281881338,-0.0221222894187124,0.0935688989445052,0.803449993333126,0.864317417070484,"YHR171W","KAN_vs_WT"
409.109195160283,-0.0106195883296871,0.110579870312254,0.915530842817918,0.944220564022592,"YHR172W","KAN_vs_WT"
49.9745542460267,0.172366061470822,0.243977394639459,0.321277094717115,0.440379601196844,"YHR173C","KAN_vs_WT"
113575.906300375,0.738491627641359,0.073316542964092,1.34296120266127e-24,2.06979800966258e-23,"YHR174W","KAN_vs_WT"
785.047835516247,0.412299129055096,0.0851812370305685,5.45730684656091e-07,2.76319887527391e-06,"YHR175W","KAN_vs_WT"
128.903069868674,0.551412157116649,0.262017239966724,0.00719531245121799,0.0179499326408395,"YHR175W-A","KAN_vs_WT"
528.238147078953,-0.120222166559113,0.116350927033478,0.267426539946715,0.379630093561893,"YHR176W","KAN_vs_WT"
379.37579458173,0.577291252891264,0.158689376869239,6.42236702055024e-05,0.000243302980832476,"YHR177W","KAN_vs_WT"
417.558698131624,0.0130443320805763,0.106357346655527,0.898403817221686,0.934026607605106,"YHR178W","KAN_vs_WT"
13907.8151856466,0.247999178804083,0.0445803977973022,2.23583725546192e-08,1.29855290599852e-07,"YHR179W","KAN_vs_WT"
226.861556604746,-0.00260194715337293,0.146898641874161,0.981024791157174,0.987903690091185,"YHR180W","KAN_vs_WT"
689.283294270482,-0.0740385548541692,0.0808187931808242,0.344388832905624,0.464929244421374,"YHR181W","KAN_vs_WT"
539.118728777944,-0.117085329348053,0.0963821312075509,0.201996218470303,0.30638840722848,"YHR182W","KAN_vs_WT"
9007.70707524252,0.627132703802206,0.0538245070921862,5.2355507031874e-32,1.08827121360004e-30,"YHR183W","KAN_vs_WT"
242.667515767101,-0.622331365763234,0.158412798471793,1.72983107077488e-05,7.12568613834841e-05,"YHR184W","KAN_vs_WT"
100.917437139805,-0.704862204414218,0.229865294030304,0.000339377579851612,0.00111752315116328,"YHR185C","KAN_vs_WT"
2384.14520325053,-0.160097060879051,0.0552303214719611,0.00326661686875996,0.00880245287577577,"YHR186C","KAN_vs_WT"
491.625472920824,-0.396520140157537,0.111792967521857,0.000167769633016875,0.000588310938420441,"YHR187W","KAN_vs_WT"
3267.85998164731,0.0641445712939591,0.0531273581305078,0.215544710537912,0.322831719812531,"YHR188C","KAN_vs_WT"
680.701447753731,-0.0380615797737583,0.0988664768135371,0.685530518827562,0.773133562104474,"YHR189W","KAN_vs_WT"
6592.19892254716,-0.3947488924688,0.0424966041027666,4.44122747706737e-21,6.07448407523565e-20,"YHR190W","KAN_vs_WT"
194.418787555956,-0.345110659004899,0.146542332124847,0.00895470696438607,0.0218812039087222,"YHR191C","KAN_vs_WT"
567.420965179236,-0.147612613079426,0.0985258591145105,0.115436716003057,0.196245522847273,"YHR192W","KAN_vs_WT"
8261.16103744065,0.0363652542842298,0.0663711588613367,0.57909702514189,0.683472936472096,"YHR193C","KAN_vs_WT"
979.77285085678,-0.0466250427776142,0.0731822161098427,0.512849423928725,0.624772606478815,"YHR194W","KAN_vs_WT"
1556.38370651574,0.00907706449788101,0.0744252831705054,0.895570401585189,0.932000883994863,"YHR195W","KAN_vs_WT"
754.378266215337,-0.912197651440404,0.0999823391103068,8.60269198391851e-21,1.15907058947508e-19,"YHR196W","KAN_vs_WT"
736.317737355925,-1.65266865380784,0.0852412180851335,6.76580411866314e-85,4.50032802377183e-83,"YHR197W","KAN_vs_WT"
694.948066880854,0.188795413469857,0.0870350740269639,0.0242112810032988,0.0525723512862591,"YHR198C","KAN_vs_WT"
1322.6683935005,-0.192829310288869,0.100115197500055,0.0413577015533346,0.0830967618809288,"YHR199C","KAN_vs_WT"
274.460430067473,0.0745371521886834,0.123155762589129,0.514571901331221,0.625785189474978,"YHR199C-A","KAN_vs_WT"
2823.61899595098,-0.185401992386287,0.063374349299232,0.00283826842554711,0.00778429608551744,"YHR200W","KAN_vs_WT"
966.076716735885,-0.0294198838365631,0.096248987600482,0.749676645106602,0.823289315333441,"YHR201C","KAN_vs_WT"
801.623735242147,0.124032987543622,0.091381440593381,0.157292954030627,0.251374349145052,"YHR202W","KAN_vs_WT"
